264105916910145536	positive
264205454287204352	positive
261957081177915392	positive
261698286904291328	positive
248436403543879680	positive
250916348211916800	negative
263034334720716800	positive
264133602869116928	neutral
264230311376863232	positive
250365916838240258	positive
229216203892199424	positive
264238520078589952	negative
263496726499971073	positive
251698317157888001	neutral
263318539748921344	positive
259124206468485120	negative
260019623854997504	positive
262047382651420672	neutral
261750204255068161	neutral
244246855041552384	neutral
220333731842498561	neutral
264258061017968640	negative
263896714686124032	neutral
264255172623093760	neutral
261688221891710976	negative
261216954793213955	positive
264143185876504577	neutral
263247100630949888	neutral
263530514827321344	positive
263111487969701888	positive
253533572986712065	neutral
261799527583977473	neutral
264250127873609728	neutral
172548644833210368	positive
260834376185692161	neutral
263939764024135681	negative
208888303376797696	positive
260023328205578240	positive
260016581696958464	neutral
254939280487636992	positive
261689167191351297	positive
262298951515009024	neutral
261460749715660801	neutral
261286622589485056	negative
229126443840438272	positive
263703333628411906	neutral
241076937102086144	neutral
250954453245636608	neutral
264128698956013570	positive
246697394647998467	positive
262786850777866240	positive
228322358254006272	negative
256350729332195328	positive
250636161234644992	positive
264098873717424128	negative
263940141574402048	neutral
259455720204931072	negative
261285050421768194	positive
222575052904857602	neutral
261654710610702338	neutral
233812409003962368	positive
263695973799305216	positive
264189554620252160	positive
263968514048667648	neutral
260215929449873408	neutral
264131735443349505	positive
262591394311467009	neutral
262603955954143233	neutral
263399644762099712	positive
262367103707910144	negative
263457116369584128	positive
264040386660536320	negative
263780303737323520	positive
212980665849876484	neutral
264095521696780289	positive
261280074014269440	positive
254486502359302144	negative
249430879963852800	positive
263354842125332480	neutral
251873844925693954	neutral
253510194720546817	positive
264210632222597120	neutral
253193540732059649	neutral
262656074442760193	positive
194438238532943872	positive
264186529994403840	negative
240567414822154241	positive
262308967970140160	positive
256155134701223936	positive
259228727525900288	neutral
263797135307313152	positive
173332514671312896	positive
264239292463869952	neutral
195015113508528129	positive
259099800543313921	positive
224187664352559106	positive
252785598492979201	positive
261634157405409282	positive
209167165633474560	neutral
221536295955083264	positive
241129520881623040	positive
251796938016575488	positive
262439984798265347	negative
257279110974427136	neutral
263768463875649536	negative
264119622909968385	positive
251611622672588800	positive
258610308602531840	neutral
226266513080979456	neutral
248637158435459072	neutral
250904345376350208	positive
238357050122448897	positive
264201666834870272	positive
263957438099779584	negative
198928151122935809	neutral
263007838090194944	positive
243533744164728832	positive
264012769043574784	positive
211605327265808384	neutral
264221010935558144	negative
264203022421331968	positive
236198955518664704	positive
264084520108707841	negative
263937482222075904	neutral
258472909322993664	positive
238168368019021824	positive
258062676557721600	positive
248035272875450368	neutral
263757248482910209	positive
264217152553377793	negative
192385231666417664	negative
227542900857241600	neutral
224297867936940032	positive
258780294990155776	positive
261754577408364544	positive
264228330583228416	neutral
263932396301344768	positive
262064375437852672	neutral
239814448645296128	positive
264139033553297408	negative
264224581387182080	neutral
263667117981835265	neutral
263722500863713280	positive
263868204617699328	positive
264096814926528513	positive
264167031975333888	positive
263323620036734976	negative
263014439580745728	negative
263338193968037889	neutral
263296721243750401	neutral
256949250573873152	negative
264115167929974785	positive
251387591365099521	neutral
263324168785911810	positive
264162367263346688	positive
247880338469179392	neutral
261525462159880192	neutral
249170431821615104	neutral
258310410577522688	negative
264014887066415104	positive
263882108680953856	negative
263821638896865280	neutral
263651602072760321	neutral
256465357336895488	neutral
227146417951617025	neutral
258269106518761473	neutral
198492338144804864	positive
261360146339491840	positive
203645662078840832	positive
264129303187435521	neutral
240966419947339776	positive
259561711005212673	negative
260954930079211521	neutral
250656325904785408	neutral
251138705786556416	positive
261096410466906114	positive
229401563830042624	positive
263068873937518592	neutral
262558963814498304	positive
255331028581888000	neutral
264235383498354689	neutral
263926212332756992	positive
264244275452198912	positive
264198013944221697	negative
260485400345325571	neutral
224102818594832384	positive
251692269424484354	neutral
264146781972082691	negative
172472887779917824	positive
263875964356931584	neutral
264144670576242688	positive
258200094497730560	positive
261506907230044160	negative
264229123226996736	positive
194809080538341378	negative
256779053992919042	neutral
247907400206675969	positive
262458471759376384	positive
251070185480531968	positive
219078361727762433	neutral
247667123596451840	positive
262621132409171969	positive
260105220388970496	negative
244714403889557504	neutral
263124089026256896	negative
262420080053342208	neutral
258935609308098561	neutral
264174186279350272	positive
259490394914574336	neutral
262749339091349504	neutral
252342043693678592	neutral
263204041776066560	neutral
257835231258759168	positive
264118390191439873	negative
253037392292876288	neutral
257890906508783619	neutral
264073758120222720	neutral
262515820893204480	positive
264175058812018688	neutral
213647591127269376	neutral
263330728530558978	neutral
260493298202980352	positive
264057118682935298	positive
263983521956249600	negative
263700963683102720	positive
218703125064851456	positive
238778766879490048	negative
264229925786095616	negative
200595235984785408	neutral
261813380975833088	negative
258958407216820225	negative
263860080682889216	neutral
264237968959623168	negative
264228721806962689	positive
263128676550455296	neutral
258173638874890240	neutral
232415485512253440	neutral
183850353312268288	positive
233702814717710336	positive
257301261962055681	positive
263689861972770816	neutral
233444711128526849	neutral
209800499820625922	neutral
256770612230492160	neutral
264191798392545280	negative
262234426996576256	positive
171883777121980416	positive
258539757922025472	negative
178321325297901568	positive
263988093735022592	positive
262241327759101953	positive
258709908923502592	positive
261321272217182208	negative
260566368259293185	positive
263989671833522177	neutral
263927868046843904	positive
264048763537072129	positive
263926735278587905	negative
171315670653480960	positive
264141898913050624	neutral
230616544844075009	neutral
199683222207070208	neutral
245245023883513857	neutral
248656511545524224	positive
252075399406833664	negative
264176543377551361	neutral
243848916418822146	positive
224156836037804032	positive
261223411072761856	negative
251965883914784768	positive
263521996187529216	neutral
264167090271944704	positive
264252785657278464	positive
244707217130008576	positive
242975617258246145	positive
264202963264872449	positive
258819449593933824	neutral
241515071879139329	positive
259807219988717568	positive
262169036786380800	neutral
264145426695979008	neutral
264103323584589825	positive
264232827514671104	positive
250913728441249792	neutral
250632373471956992	positive
262586844129132544	neutral
251489633496608769	neutral
263875295503863810	negative
258384255263047682	negative
258970384244805634	neutral
243786647760674816	positive
238781296514584576	neutral
261251121237090304	neutral
264146926939811842	positive
232945508530913280	neutral
229760651269115904	neutral
255718877021999104	positive
255774015384334336	neutral
264193170198376448	positive
260959018791616512	positive
257226767209738240	negative
263029207918055425	neutral
257118643270328320	neutral
251061126765350913	positive
264246712443490304	neutral
264159523630104577	neutral
261591104342859776	positive
262528359307804672	neutral
264117324909539329	neutral
264256440460529664	positive
264034802292903936	neutral
247259170401812480	positive
264004384734728193	positive
248184083845357568	neutral
263924087661928448	positive
262182941164191745	neutral
264210735784153088	neutral
259541845233786881	neutral
251733808754348033	neutral
196230031884820480	positive
253593434428944385	neutral
263674556428980224	positive
252164054183981057	neutral
264167471974580224	positive
212954889872084993	positive
264123272453566464	negative
259460372652769282	negative
258883785389654016	positive
263593139154071553	positive
251285750023348224	positive
262040778740727808	neutral
263750969681129472	neutral
262442167388209152	positive
250430338218729472	positive
262346562489962496	positive
195939287286558722	positive
226701622913404929	positive
264000957707350016	positive
262822856331780096	neutral
198113428232077312	positive
259951944221745153	negative
254322035302490113	neutral
257271378288451584	neutral
240541125209890816	positive
237564550268977152	positive
258803196921774082	positive
259518267088052224	negative
262699162812944385	neutral
264236241669734400	neutral
262308115951783936	neutral
254701394345484288	neutral
258894553132720128	positive
230747271216635904	neutral
264130322298441728	positive
264189214982303744	neutral
199500770700308482	positive
218984931102162944	positive
250972603244761088	positive
258895164486062082	negative
262288947823132672	neutral
262895485906477056	neutral
238777540804767744	neutral
253148556125433856	positive
263872116913487873	positive
261584813318885376	positive
263802618697105408	positive
264172478681710596	neutral
258216715949858816	negative
248452744053141505	positive
199686456556535808	positive
241382989374820352	neutral
264137021323358209	positive
255413503148564480	positive
263626522752065537	neutral
261886156218716160	neutral
262849435069984768	positive
199151378256510976	neutral
192144522044645376	neutral
255149664100290561	positive
258822216689545217	positive
263461682666422272	positive
262591499710115840	positive
257343426083835905	neutral
263402782902611968	positive
220597931839995904	positive
263947820485201922	positive
263640784178380801	negative
264185448358875136	negative
261460749715660801	neutral
264187943365783552	neutral
262190270219689984	positive
264123251071004672	neutral
261643826349871104	positive
263867938858213376	positive
261645729402077184	neutral
220795909947138048	neutral
264067895020105728	negative
215923592876130306	neutral
263876241046773760	neutral
251878093797613569	positive
252382136877842433	positive
227840994090037248	neutral
246776641509011456	negative
264251124494761984	negative
200364500493410304	positive
166544469976551425	positive
212566644147503104	positive
246458814767980544	neutral
263437372828573697	neutral
263449732867842048	neutral
259530208435113984	negative
192267144535355395	neutral
258844062927421440	neutral
264237820279926784	negative
262912242297761792	positive
263967311206182912	positive
253065607736590336	positive
235405597468667905	positive
264234794509017089	neutral
263861862930722816	positive
264107454948835328	neutral
251708257947758593	positive
262217390002155521	neutral
259175928662474753	positive
246930991527120897	neutral
260630095025303553	neutral
251706777488461824	neutral
263996143199993856	negative
259462226468012032	negative
263747773676023808	positive
253978328933998592	positive
258227256638455809	neutral
264210724832808960	negative
263160168890642432	positive
263626814507843585	positive
264096306572713984	neutral
205392161477369857	neutral
263075597478133760	positive
263690172766486528	negative
244564860921344001	neutral
263835668063588352	neutral
254522959409074176	positive
263481540321894402	positive
222971666609872896	positive
263679178258411521	positive
245113789022863360	neutral
198879846020026370	negative
264113303020769282	positive
263887289313267712	negative
252170335774978048	positive
256294300894232576	neutral
258941722757836800	positive
264135933664833536	neutral
264044896137142272	positive
251807051209117696	neutral
261850409084276736	positive
262959496035459072	positive
232119548827021312	positive
260033570104565762	negative
245730704271474688	positive
261023683412369408	neutral
264040888211218432	negative
263877809104109569	positive
264140002252955648	positive
257098724277362688	negative
253932133037522945	negative
263927078745956353	positive
218344507056455680	neutral
248925758565801985	neutral
233263537319976960	positive
259741424881381376	neutral
263656616296067073	neutral
218002914252292096	negative
256057725333684224	positive
248247797785165824	neutral
261492130806108160	neutral
263868187383300097	positive
263608623089975296	positive
255138213193187329	negative
217966300725657601	positive
262233676157431808	negative
252267409602383872	positive
244949313900388353	positive
256164392364830720	positive
260895068355969026	neutral
262193907973124096	negative
264175553316282371	positive
263791657269477377	negative
263640016641724416	negative
264239960704548864	neutral
258225878188834816	negative
193758541868314624	positive
232152567843540992	neutral
233624395866845184	positive
226474324599635968	positive
248167048537059328	neutral
264187204560113665	neutral
262834776094953472	negative
263602043405623296	neutral
250929800049487872	neutral
263469409409052672	negative
259265261776023552	negative
263155279867289600	negative
263813854746775552	positive
263040847703064576	positive
189939715154255872	positive
261645452561223681	neutral
250340927321821184	positive
250735532651462656	neutral
172548568329093120	neutral
263731369744678912	negative
226861663951937536	positive
263691648242954240	positive
264239110439456768	neutral
259156394106822657	positive
226583160794791937	positive
262984741752557568	positive
263768320371736576	positive
264055327861919745	neutral
244787082147528705	positive
263396381736177664	positive
263799845477818369	neutral
262846242873303040	neutral
263427789703770112	positive
203361721329516544	neutral
256071396034232320	neutral
207895359324815361	positive
263452393675567105	negative
235467648043978752	positive
251071739260461057	positive
264138118842687488	positive
247138535457570816	positive
251336935786819584	positive
247857995495665664	positive
262213727158407168	positive
248417255757594626	neutral
260966608057532416	positive
164269412151599104	neutral
172513429695897600	positive
262487322715627520	neutral
264196818223644672	positive
256504989353119744	neutral
221920479903105027	negative
192405121144061954	negative
198271820577771520	positive
263063232695111680	negative
264199647298465793	positive
261946612283211777	positive
183074478375436288	neutral
264126403031744512	neutral
254490636110159872	positive
264197141650628608	positive
264151587881115648	positive
214319901152784384	positive
232306734570545152	neutral
243737752506626048	positive
262443455438008320	neutral
253807883492413441	positive
264113797667622912	positive
261815451884068864	neutral
232606807082819584	positive
261773111475703808	neutral
240667419671150593	positive
262653574335565824	negative
210090360670662656	neutral
253625693290766336	positive
264131028271132672	negative
261883011782557697	neutral
250809482651766785	positive
263087341399326722	negative
264256008191356929	neutral
263238371055394816	positive
263744010970079232	positive
249783413106675713	neutral
259286418612948992	positive
223575632804712448	positive
264083808054300672	positive
264197292930768896	neutral
260530976575332352	negative
250260611999617024	positive
261624722058526720	positive
250412540423729152	neutral
231165900206768130	negative
213342817081233409	positive
264220865141563392	neutral
235154400983785473	neutral
236093141906751489	positive
262493724712529920	neutral
263591647504375809	neutral
264073511969120256	positive
255087818890702848	neutral
263949465575096320	negative
256794007357775872	positive
264237279093084160	neutral
262664546550968321	negative
262395238813954049	negative
263190340327047168	negative
263938669604397056	positive
226567105963757568	positive
196372324017111040	neutral
254028743193022464	neutral
194636321149558786	positive
260963759571492864	negative
264221845853704193	negative
264192980498386944	neutral
261844514535243777	neutral
261146922339942401	neutral
262084640368623617	negative
172983924178419712	positive
264086453653499905	neutral
255086402067365888	positive
263043955829121026	positive
253923432746598401	negative
220570352777052163	neutral
264140098680008704	positive
259638192981020673	positive
205784097694556160	positive
212359058945081345	positive
264072541855956993	positive
264162031001796608	positive
260181746350432256	positive
264158752117227520	negative
256490896898527233	neutral
236730400309923840	positive
223528486038552576	positive
257702613930373120	positive
223846332253736960	neutral
240113044993224704	neutral
260104108856471552	positive
263480104888459264	positive
264091635556683776	neutral
261268694934630400	neutral
233701373441634304	positive
257842004711600128	negative
261601132529467392	negative
261280439744991232	neutral
263839524189261825	positive
264245272123686912	positive
246052859815292928	neutral
264063608701456385	neutral
219202079451906049	positive
255937806755565568	positive
257262916020088832	positive
261061342453194752	positive
263235660289298432	positive
259453052937986049	neutral
262882510378254336	positive
262237533243596802	negative
263102541745754112	positive
263421303875317761	negative
227273362559348736	neutral
264223603082534913	negative
261577895221288960	negative
260202897126617088	negative
262913034467553281	positive
263640097189138432	negative
252675788703428608	neutral
264082200927031297	positive
263720028271165440	positive
221254112942096384	positive
262468530409205761	positive
260145711914573824	positive
227273350047744000	positive
262227232901173248	positive
261127405769465856	positive
262949140676354051	neutral
212489499660386304	negative
261583360848191488	neutral
264113138037821440	positive
213123341555470336	positive
240483659445043200	positive
261900705219096576	negative
256217193421869056	negative
259669469742391298	positive
258522997479067648	positive
259091318775627777	neutral
207871947634257924	negative
260168966952075264	positive
252276452182089728	neutral
259289796705390592	positive
196603337079132161	neutral
174396143424376833	neutral
264245754619645952	positive
264162523278893056	positive
261620996618981376	neutral
264225965239042048	neutral
263840235065057281	neutral
263825480262762496	negative
219955012581851136	neutral
256408078101123072	positive
256512027776933888	neutral
228958029687685120	positive
245283825234628611	neutral
226730837616492544	positive
256727107923742720	positive
263994209206415361	neutral
216418827905409025	negative
263354499370979329	neutral
249885140149489666	positive
248071221839790080	neutral
219168847859691520	positive
259127230855249920	neutral
261178920911663105	positive
262987043762741248	positive
263435225273618432	neutral
261096230518673408	negative
258260537593434116	neutral
263405185320251393	neutral
258772908917284864	positive
257886032060637185	positive
242273480874266626	positive
260158064827707392	neutral
248266228320317441	negative
212317310256545793	neutral
260617498477604864	neutral
258732547658366976	neutral
263911131805011968	negative
223700469317509120	neutral
259103167646683136	neutral
262763974079172608	neutral
260891170312421376	positive
244786309519011841	positive
262844713323859968	positive
258268292232396800	positive
231639965191270400	positive
263100177043316736	neutral
259027247946661889	positive
189298053746925568	neutral
264182542364725248	neutral
252045110517309443	positive
210728919836528640	neutral
256571600353239040	neutral
263924299008704512	positive
256472592721014784	positive
259824485132300290	positive
173258427131375616	positive
196322581098401793	neutral
222384474455949313	positive
264100761426870273	neutral
230160970914336769	neutral
258429920953397249	positive
209604291508436992	positive
261759471284523008	positive
259103324886933505	neutral
263849975614689282	positive
246613889977053185	positive
264250009871081472	neutral
262488876524920832	neutral
261067856421203968	negative
210944194007670784	neutral
234746514155663360	positive
259482001114034176	positive
258769709544120320	positive
243825919536553984	positive
259610495894552576	positive
192344509517012992	positive
258777443429670913	positive
164827944089419777	positive
256145127381291008	positive
255371466391044096	neutral
216190812378238976	positive
222100424767979520	positive
246929194922168322	negative
244633721108578305	positive
264242142887702529	negative
210813049102282753	positive
261570451241836544	neutral
230564878069399552	positive
262698949595496449	positive
263238996778442753	neutral
256665577408581632	positive
209658021469630464	positive
264047921396330496	positive
264130758522839040	positive
263749709812879361	neutral
263695129288794113	neutral
264127839325024256	positive
262391285401399296	neutral
263352502102159360	positive
201347214377881600	neutral
261482436800675840	neutral
180974746870104064	positive
194634971951017985	positive
232544244726919169	negative
254886296823156737	neutral
253205086946344960	positive
258176655514800128	neutral
258761772306157569	neutral
262419295122898944	positive
262130903004884992	neutral
262488901917212672	positive
262240957544660992	positive
256883458352242688	neutral
264174115320123392	negative
262978454096580609	neutral
257513379344834562	neutral
263696790065401856	positive
263831767021125632	positive
215392455879700481	neutral
264106557392973824	positive
261339328792391681	positive
245933879402307584	positive
257979710800273408	neutral
243560171945750528	positive
264132071616806912	neutral
261265435918491648	negative
231554887937310720	positive
258911344953286656	neutral
264180373813067776	neutral
263760249989779456	positive
253544117030760450	neutral
259105973292130309	positive
263606419457208320	positive
264220843326988289	negative
256513469971566592	positive
259289642669592577	neutral
261075568244703233	positive
253021846084136960	neutral
229462324522655744	neutral
178072657609232384	positive
260863873974947840	neutral
263995165365116930	positive
263776197081722880	neutral
213414493101891584	neutral
258302693523722240	neutral
259468338009370624	neutral
262018168585854976	neutral
249822670726766593	positive
253398572618375168	positive
228594757667020800	positive
232574698439987200	neutral
260140454220296192	positive
256191730179772416	positive
255706919187136512	neutral
237365243653787650	positive
264218217562660864	positive
264213831314714624	neutral
260807368214986752	positive
261633119080288259	positive
264208953129447424	positive
261142891299229697	positive
254699577515593728	positive
264108313841659904	positive
263716508713234434	positive
262559858535059456	neutral
251518876863574016	neutral
263061043666878464	neutral
258551120295772160	negative
261729915395792896	neutral
195768165089820672	neutral
263388362063351809	neutral
253188273017597952	positive
264249140211499008	positive
255546265419542528	positive
253732795439005696	positive
243206953835323392	positive
255166704290770944	neutral
213795499571019776	positive
227281688227635201	positive
262264391343411200	positive
257098274408906752	negative
248636450214645760	positive
264169896861134848	positive
264221354952380416	neutral
260084346038390784	positive
240513665525248001	positive
258436080972476416	positive
257049751772614657	negative
260862733631750144	positive
264132230627074048	positive
255782672662671360	neutral
261578117758476288	positive
263786247074496512	negative
256507179018907648	positive
247773299839496193	positive
245287776168341506	positive
264226292143095808	negative
261052426700869633	positive
257768291622346752	neutral
255965656061726720	neutral
234535951009972225	neutral
258184298107125760	negative
264222400831447040	negative
258494820274827265	positive
264248063332331520	positive
261415497638236160	positive
262865592879550464	positive
249607041503621121	neutral
249083580666499072	positive
256812347878948864	negative
258963606132105217	positive
258611505292013568	positive
236838723973677057	negative
245234086522806272	positive
179424195166470144	positive
245256662745751552	neutral
260933163377889281	positive
257202074272530434	neutral
254559475531403264	positive
263368431582195712	positive
263251125598310400	neutral
241394053554528256	positive
254979012210864129	negative
264209817604866048	neutral
230798210409586688	neutral
262506045761527808	negative
249004311764406272	neutral
260536199255584768	positive
264219259520032768	neutral
262284984528809984	positive
262941949521182722	positive
261545591912402944	positive
257780944923144192	positive
249051095278690304	neutral
260034647466070017	positive
255060429867466752	neutral
263482993690161152	positive
263139182640238592	neutral
250339815772536832	negative
206437393815973888	positive
263382091440463872	neutral
262628723663192065	negative
264121711484612608	positive
261065826625544192	neutral
261406186908299264	neutral
173490145813733376	positive
250273167896092672	neutral
264145358857310208	positive
262113901825650688	positive
262614350680956928	negative
263854030353203201	neutral
178382180475604992	positive
263276124539326464	neutral
257425054353195009	positive
262233666405691392	positive
260967875731394560	positive
231826703889096704	positive
255649019634794497	neutral
264219565263835137	neutral
257969799311785984	neutral
261852074088751104	positive
263574574950670336	positive
262110966496497664	positive
262979301463433216	neutral
260526370776576000	positive
255379961223974912	neutral
258365739273166848	neutral
264207628392075265	negative
246986186604806145	positive
238832234747023361	positive
222139049480175617	negative
264220001840553986	neutral
263928681599213569	positive
259433310105776129	negative
263085638113431552	positive
264160220618579968	positive
262235776031539200	neutral
248932056250331136	negative
256191105102659584	neutral
240441752706748416	negative
216017882012856320	neutral
249312656073310208	positive
235189503734734848	neutral
263424953116930048	positive
222482940263792640	neutral
264077352789757952	positive
255674135915663360	neutral
261778669196951552	positive
209067930862886913	neutral
259387554598625280	neutral
227108107573157889	positive
264126815575109632	positive
264160697439645698	neutral
253166324442865665	neutral
264144180178210818	neutral
264151993772294144	positive
263395561061892096	neutral
253256022637019136	positive
264034285776932865	positive
260540438153420800	neutral
252983478864465921	positive
210835007911100416	positive
257842351211421696	positive
194507477990113282	positive
258282988591267840	neutral
254246634974756864	neutral
255282332716646400	positive
258255016714985472	positive
259361498818818048	positive
259782856446992384	positive
173716544176652288	positive
256812865300873216	neutral
263129125559095297	negative
262728369160982528	positive
247993576678629376	positive
263964912190124033	positive
264206310109741057	neutral
248762128033538048	neutral
260118043244498944	negative
257405045908324352	neutral
247290310227537920	positive
264023243160174593	neutral
252847292988669953	positive
264062275600654336	negative
256425570135597056	negative
263688993470820352	positive
263753905828143106	positive
252182880984379393	positive
259403174400647168	neutral
235210990868910080	neutral
257648554116513794	negative
261546316222586880	positive
216143307619835905	neutral
156452586218717184	positive
263939403318173696	positive
243499294957658113	positive
261313914762051584	positive
257710438786150401	neutral
263457950365011968	positive
264170260767318018	neutral
198123583464148993	neutral
250219930623037440	positive
258934276161171456	neutral
263826826793721856	positive
263579191394574336	positive
261125780099194880	negative
264147611295031297	positive
226414201890025472	neutral
262497053547048961	negative
260550311716978692	negative
261239089305624576	negative
264156021742784512	positive
262199999914471424	negative
264246894358843392	neutral
262233859247194113	positive
251846142084669440	negative
264214729495556096	positive
255294283979030529	positive
264211532584452096	neutral
264116628596326400	positive
262313128333803520	neutral
258420277447385088	negative
252389661706702848	positive
259442822955008001	neutral
171857139483164673	neutral
261855109351350272	positive
263081234824065024	neutral
235740770513072128	positive
261308333343010816	negative
260545244641259520	neutral
194634714240393216	positive
264170591463043072	neutral
245574213539352576	positive
262000990507655169	neutral
262650685508689920	neutral
256148305791315968	positive
261823123308023808	neutral
264155387396251648	positive
262027487234650113	positive
262955896487944193	positive
261120368515903490	positive
264084160610721792	neutral
261797573591982080	positive
261567918196789248	negative
260101904296718336	negative
218786804575379456	positive
245853635068706816	positive
261700001649020929	negative
264123028676427777	neutral
264233217870155777	positive
255859306237411328	positive
167973230970281985	positive
263375906234564608	negative
233511080792555521	positive
259397264504664064	neutral
261017444007677952	neutral
260823238643433472	neutral
215954116860592129	neutral
264173733625884674	neutral
203613546850947072	neutral
201602804169715712	neutral
258963066828513280	positive
249193051313041409	positive
241338243243732993	neutral
232979138674311169	positive
233310879989514240	positive
246043741788459008	positive
264093152661610496	neutral
259941479148040192	negative
264006598131843073	positive
225617312470925313	positive
247080107045425152	positive
259572600869621760	negative
250842533582761984	positive
264210702569447424	positive
264229287551463424	positive
223577094762921984	neutral
260200783251927040	negative
247770921438425090	positive
257906348728143873	positive
264230793386283009	positive
263464745158447104	positive
258353570938753024	positive
263183020641640448	negative
258927105360941056	neutral
261311713087995904	neutral
261861758631813120	positive
258834433182924800	negative
220309544025341952	neutral
207099125127315457	positive
261579716790726656	positive
262139076046635008	positive
264189047004606464	positive
261746344832671744	positive
259382323701755904	negative
261171607513468928	positive
253264085418909696	neutral
259138417152118784	positive
239533906062364672	positive
253959237049413632	neutral
264254864903774209	negative
262112187265454080	positive
242717114077687808	positive
247202347762200577	neutral
214289973531246592	negative
259958152085266432	positive
226350031974830080	positive
264229719321485312	neutral
249050317050769408	neutral
237724630327128064	neutral
239603408317870080	neutral
263222336185057280	positive
259223461879218176	positive
257972010439802880	neutral
210663845025431552	positive
197760587860676608	neutral
261613299282624512	positive
195767870033100800	neutral
264194554289332224	positive
263463909325934593	neutral
264194994200535040	negative
258275049075769344	positive
263231810186645506	neutral
255714874452217856	positive
259669566324621312	positive
264170554699960321	negative
253047415844782080	neutral
264043005160329217	positive
263025815401418752	positive
199403471752003584	positive
229323921332244480	neutral
259868508035358720	positive
261998330295513088	positive
256282122204086272	positive
261436573617369088	positive
259358751906217985	neutral
214945942510637056	neutral
263345283503628289	positive
230850555294130176	positive
263816806463062018	neutral
